,Name,Global_Sales,NA_Sales,JP_Sales,Other_Sales,Critic_Score,Critic_Count,User_Score,User_Count,index,Year_of_Release,Genre,Publisher,Developer,Rating
2346,Halo 4,9.71,6.65,0.04,0.74,87.0,87.0,7.0,3260.0,66,2012.0,Shooter,Microsoft Game Studios,343 Industries,M
2838,LEGO Indiana Jones: The Original Adventures,9.569999999999999,5.26,0.0,1.78,77.5,145.0,7.800000000000001,174.0,13715,2008.0,Action,LucasArts,Traveller's Tales,E10+
2836,LEGO Indiana Jones: The Original Adventures,9.569999999999999,5.26,0.0,1.78,77.5,145.0,7.800000000000001,174.0,1723,2008.0,Action,LucasArts,Traveller's Tales,E10+
2835,LEGO Indiana Jones: The Original Adventures,9.569999999999999,5.26,0.0,1.78,77.5,145.0,7.800000000000001,174.0,1408,2008.0,Action,LucasArts,Traveller's Tales,E10+
2834,LEGO Indiana Jones: The Original Adventures,9.569999999999999,5.26,0.0,1.78,77.5,145.0,7.800000000000001,174.0,743,2008.0,Action,Activision,TT Fusion,E
2833,LEGO Indiana Jones: The Original Adventures,9.569999999999999,5.26,0.0,1.78,77.5,145.0,7.800000000000001,174.0,329,2008.0,Action,Activision,Traveller's Tales,E10+
2837,LEGO Indiana Jones: The Original Adventures,9.569999999999999,5.26,0.0,1.78,77.5,145.0,7.800000000000001,174.0,2013,2008.0,Action,Activision,Traveller's Tales,E10+
2201,Gran Turismo 2,9.49,3.88,1.69,0.5,93.0,23.0,9.0,135.0,67,1999.0,Racing,Sony Computer Entertainment,Polyphony Digital,T
2675,Just Dance 2,9.44,5.8,0.01,0.78,74.0,24.0,7.3,24.0,68,2010.0,Misc,Ubisoft,Ubisoft,E10+
3985,Need for Speed: Most Wanted,9.419999999999998,4.869999999999999,0.11,0.8700000000000001,77.5,236.0,8.387500000000001,1528.0,5973,2005.0,Racing,Electronic Arts,Black Box,T
3986,Need for Speed: Most Wanted,9.419999999999998,4.869999999999999,0.11,0.8700000000000001,77.5,236.0,8.387500000000001,1528.0,6411,2005.0,Racing,Electronic Arts,EA Canada,E
3987,Need for Speed: Most Wanted,9.419999999999998,4.869999999999999,0.11,0.8700000000000001,77.5,236.0,8.387500000000001,1528.0,11716,2012.0,Racing,Electronic Arts,Black Box,T
3982,Need for Speed: Most Wanted,9.419999999999998,4.869999999999999,0.11,0.8700000000000001,77.5,236.0,8.387500000000001,1528.0,1591,2005.0,Racing,Electronic Arts,EA Canada,T
3981,Need for Speed: Most Wanted,9.419999999999998,4.869999999999999,0.11,0.8700000000000001,77.5,236.0,8.387500000000001,1528.0,1190,2012.0,Racing,Electronic Arts,EA Canada,T
3980,Need for Speed: Most Wanted,9.419999999999998,4.869999999999999,0.11,0.8700000000000001,77.5,236.0,8.387500000000001,1528.0,253,2005.0,Racing,Electronic Arts,EA Canada,T
3984,Need for Speed: Most Wanted,9.419999999999998,4.869999999999999,0.11,0.8700000000000001,77.5,236.0,8.387500000000001,1528.0,3581,2005.0,Racing,Electronic Arts,EA Canada,T
3983,Need for Speed: Most Wanted,9.419999999999998,4.869999999999999,0.11,0.8700000000000001,77.5,236.0,8.387500000000001,1528.0,1998,2005.0,Racing,Electronic Arts,EA Canada,T
3104,Madden NFL 07,9.180000000000001,7.89,0.03,0.8900000000000001,78.0,197.0,7.512499999999999,250.0,3229,2006.0,Sports,Electronic Arts,EA Tiburon,E
3108,Madden NFL 07,9.180000000000001,7.89,0.03,0.8900000000000001,78.0,197.0,7.512499999999999,250.0,14891,2006.0,Sports,Electronic Arts,Exient Entertainment,E
3103,Madden NFL 07,9.180000000000001,7.89,0.03,0.8900000000000001,78.0,197.0,7.512499999999999,250.0,2035,2006.0,Sports,Electronic Arts,EA Tiburon,E
3102,Madden NFL 07,9.180000000000001,7.89,0.03,0.8900000000000001,78.0,197.0,7.512499999999999,250.0,972,2006.0,Sports,Electronic Arts,EA Tiburon,E
3105,Madden NFL 07,9.180000000000001,7.89,0.03,0.8900000000000001,78.0,197.0,7.512499999999999,250.0,3838,2006.0,Sports,Electronic Arts,EA Tiburon,E
3106,Madden NFL 07,9.180000000000001,7.89,0.03,0.8900000000000001,78.0,197.0,7.512499999999999,250.0,4006,2006.0,Sports,Electronic Arts,EA Canada,E
3107,Madden NFL 07,9.180000000000001,7.89,0.03,0.8900000000000001,78.0,197.0,7.512499999999999,250.0,7373,2006.0,Sports,Electronic Arts,Exient Entertainment,E
3101,Madden NFL 07,9.180000000000001,7.89,0.03,0.8900000000000001,78.0,197.0,7.512499999999999,250.0,241,2006.0,Sports,Electronic Arts,EA Sports,E
178,Animal Crossing: New Leaf,9.16,2.03,4.39,0.39,88.0,70.0,8.7,626.0,73,2012.0,Simulation,Nintendo,Nintendo,E
286,Assassin's Creed: Revelations,9.15,3.8000000000000003,0.14,1.25,80.0,136.0,7.366666666666667,1948.0,2758,2011.0,Action,Ubisoft,Ubisoft Montreal,M
285,Assassin's Creed: Revelations,9.15,3.8000000000000003,0.14,1.25,80.0,136.0,7.366666666666667,1948.0,277,2011.0,Action,Ubisoft,Ubisoft Montreal,M
284,Assassin's Creed: Revelations,9.15,3.8000000000000003,0.14,1.25,80.0,136.0,7.366666666666667,1948.0,269,2011.0,Action,Ubisoft,Ubisoft Montreal,M
2811,LEGO Batman: The Videogame,9.05,5.249999999999999,0.0,1.33,76.0,112.0,8.059999999999999,202.0,460,2008.0,Action,Warner Bros. Interactive Entertainment,TT Fusion,E10+
2810,LEGO Batman: The Videogame,9.05,5.249999999999999,0.0,1.33,76.0,112.0,8.059999999999999,202.0,397,2008.0,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
2812,LEGO Batman: The Videogame,9.05,5.249999999999999,0.0,1.33,76.0,112.0,8.059999999999999,202.0,1519,2008.0,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
2813,LEGO Batman: The Videogame,9.05,5.249999999999999,0.0,1.33,76.0,112.0,8.059999999999999,202.0,1553,2008.0,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
2814,LEGO Batman: The Videogame,9.05,5.249999999999999,0.0,1.33,76.0,112.0,8.059999999999999,202.0,12466,2008.0,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
1221,Destiny,9.01,4.630000000000001,0.16,1.23,75.5,106.0,5.8,7115.0,398,2014.0,Shooter,Activision,"Bungie Software, Bungie",T
1220,Destiny,9.01,4.630000000000001,0.16,1.23,75.5,106.0,5.8,7115.0,154,2014.0,Shooter,Activision,"Bungie Software, Bungie",T
3308,Medal of Honor: Frontline,8.91,4.390000000000001,0.17,1.07,83.0,63.0,7.766666666666667,174.0,114,2002.0,Shooter,Electronic Arts,EA LA,T
3310,Medal of Honor: Frontline,8.91,4.390000000000001,0.17,1.07,83.0,63.0,7.766666666666667,174.0,3387,2002.0,Shooter,Electronic Arts,Dreamworks Games,T
3227,Mario Party DS,8.91,4.4,1.98,0.68,72.0,27.0,7.8,85.0,74,2007.0,Misc,Nintendo,Hudson Soft,E
3309,Medal of Honor: Frontline,8.91,4.390000000000001,0.17,1.07,83.0,63.0,7.766666666666667,174.0,1268,2002.0,Shooter,Electronic Arts,EA LA,T
5814,The Legend of Zelda: Twilight Princess,8.74,4.890000000000001,0.64,0.7200000000000001,95.5,89.0,9.1,2226.0,1162,2006.0,Action,Nintendo,Nintendo,T
5813,The Legend of Zelda: Twilight Princess,8.74,4.890000000000001,0.64,0.7200000000000001,95.5,89.0,9.1,2226.0,107,2006.0,Action,Nintendo,Nintendo,T
2693,Just Dance 4,8.739999999999998,5.42,0.0,0.73,73.5,52.0,7.4750000000000005,130.0,4520,2012.0,Misc,Ubisoft,Ubisoft,E10+
2692,Just Dance 4,8.739999999999998,5.42,0.0,0.73,73.5,52.0,7.4750000000000005,130.0,1714,2012.0,Misc,Ubisoft,Ubisoft,E10+
2694,Just Dance 4,8.739999999999998,5.42,0.0,0.73,73.5,52.0,7.4750000000000005,130.0,5085,2012.0,Misc,Ubisoft,Ubisoft Paris,E10+
2691,Just Dance 4,8.739999999999998,5.42,0.0,0.73,73.5,52.0,7.4750000000000005,130.0,116,2012.0,Misc,Ubisoft,Ubisoft,E10+
4575,Resident Evil 5,8.66,4.08,1.2000000000000002,0.99,84.33333333333333,197.0,7.366666666666667,1787.0,199,2009.0,Action,Capcom,Capcom,M
4576,Resident Evil 5,8.66,4.08,1.2000000000000002,0.99,84.33333333333333,197.0,7.366666666666667,1787.0,375,2009.0,Action,Capcom,Capcom,M
4577,Resident Evil 5,8.66,4.08,1.2000000000000002,0.99,84.33333333333333,197.0,7.366666666666667,1787.0,12200,2009.0,Action,Capcom,Capcom,M
1770,FIFA Soccer 09,8.659999999999998,1.7000000000000002,0.08,2.8600000000000003,83.5,129.0,7.366666666666666,322.0,15355,2008.0,Sports,Electronic Arts,EA Canada,E
1767,FIFA Soccer 09,8.659999999999998,1.7000000000000002,0.08,2.8600000000000003,83.5,129.0,7.366666666666666,322.0,885,2008.0,Sports,Electronic Arts,EA Canada,E
1765,FIFA Soccer 09,8.659999999999998,1.7000000000000002,0.08,2.8600000000000003,83.5,129.0,7.366666666666666,322.0,592,2008.0,Sports,Electronic Arts,EA Canada,E
1766,FIFA Soccer 09,8.659999999999998,1.7000000000000002,0.08,2.8600000000000003,83.5,129.0,7.366666666666666,322.0,699,2008.0,Sports,Electronic Arts,EA Canada,E
1768,FIFA Soccer 09,8.659999999999998,1.7000000000000002,0.08,2.8600000000000003,83.5,129.0,7.366666666666666,322.0,1443,2008.0,Sports,Electronic Arts,EA Canada,E
1769,FIFA Soccer 09,8.659999999999998,1.7000000000000002,0.08,2.8600000000000003,83.5,129.0,7.366666666666666,322.0,4067,2008.0,Sports,Electronic Arts,EA Canada,E
1760,FIFA Soccer 08,8.629999999999999,1.86,0.04,3.41,77.83333333333333,110.0,6.8500000000000005,231.0,1013,2007.0,Sports,Electronic Arts,EA Canada,E
1763,FIFA Soccer 08,8.629999999999999,1.86,0.04,3.41,77.83333333333333,110.0,6.8500000000000005,231.0,2019,2007.0,Sports,Electronic Arts,EA Canada,E
1764,FIFA Soccer 08,8.629999999999999,1.86,0.04,3.41,77.83333333333333,110.0,6.8500000000000005,231.0,16035,2007.0,Sports,Electronic Arts,EA Canada,E
1759,FIFA Soccer 08,8.629999999999999,1.86,0.04,3.41,77.83333333333333,110.0,6.8500000000000005,231.0,436,2007.0,Sports,Electronic Arts,EA Canada,E
1761,FIFA Soccer 08,8.629999999999999,1.86,0.04,3.41,77.83333333333333,110.0,6.8500000000000005,231.0,1442,2007.0,Sports,Electronic Arts,EA Canada,E
1762,FIFA Soccer 08,8.629999999999999,1.86,0.04,3.41,77.83333333333333,110.0,6.8500000000000005,231.0,1445,2007.0,Sports,Electronic Arts,EA Canada,E
3296,Medal of Honor,8.58,4.4799999999999995,0.11000000000000001,0.8300000000000001,78.25,170.0,7.300000000000001,1170.0,522,2010.0,Shooter,Electronic Arts,"EA DICE, Danger Close",M
3297,Medal of Honor,8.58,4.4799999999999995,0.11000000000000001,0.8300000000000001,78.25,170.0,7.300000000000001,1170.0,568,1998.0,Shooter,Electronic Arts,Dreamworks Interactive,T
3298,Medal of Honor,8.58,4.4799999999999995,0.11000000000000001,0.8300000000000001,78.25,170.0,7.300000000000001,1170.0,586,2010.0,Shooter,Electronic Arts,"Dice, Danger Close",M
2341,Halo 2,8.58,6.83,0.05,0.1,83.5,123.0,6.8999999999999995,1434.0,78,2004.0,Shooter,Microsoft Game Studios,Bungie Software,M
2342,Halo 2,8.58,6.83,0.05,0.1,83.5,123.0,6.8999999999999995,1434.0,10891,2007.0,Shooter,Microsoft Game Studios,Microsoft Game Studios,M
3299,Medal of Honor,8.58,4.4799999999999995,0.11000000000000001,0.8300000000000001,78.25,170.0,7.300000000000001,1170.0,4055,2010.0,Shooter,Electronic Arts,"Dice, Danger Close",M
1743,FIFA 15,8.54,1.4,0.05,1.08,82.0,89.0,5.1000000000000005,1718.0,143,2014.0,Sports,Electronic Arts,EA Sports,E
1745,FIFA 15,8.54,1.4,0.05,1.08,82.0,89.0,5.1000000000000005,1718.0,6098,2014.0,Sports,Electronic Arts,EA Sports,E
1744,FIFA 15,8.54,1.4,0.05,1.08,82.0,89.0,5.1000000000000005,1718.0,754,2014.0,Sports,Electronic Arts,EA Sports,E
3998,Need for Speed: ProStreet,8.529999999999998,3.3400000000000003,0.09999999999999999,2.5799999999999996,67.0,135.0,6.6571428571428575,361.0,9668,2007.0,Racing,Electronic Arts,Exient Entertainment,E
3995,Need for Speed: ProStreet,8.529999999999998,3.3400000000000003,0.09999999999999999,2.5799999999999996,67.0,135.0,6.6571428571428575,361.0,835,2007.0,Racing,Electronic Arts,EA Black Box,E10+
3999,Need for Speed: ProStreet,8.529999999999998,3.3400000000000003,0.09999999999999999,2.5799999999999996,67.0,135.0,6.6571428571428575,361.0,13691,2007.0,Racing,Electronic Arts,EA Games,E10+
3997,Need for Speed: ProStreet,8.529999999999998,3.3400000000000003,0.09999999999999999,2.5799999999999996,67.0,135.0,6.6571428571428575,361.0,2647,2008.0,Racing,Electronic Arts,EA Games,E
3996,Need for Speed: ProStreet,8.529999999999998,3.3400000000000003,0.09999999999999999,2.5799999999999996,67.0,135.0,6.6571428571428575,361.0,1867,2007.0,Racing,Electronic Arts,EA Games,E10+
3994,Need for Speed: ProStreet,8.529999999999998,3.3400000000000003,0.09999999999999999,2.5799999999999996,67.0,135.0,6.6571428571428575,361.0,826,2007.0,Racing,Electronic Arts,EA Black Box,E10+
3993,Need for Speed: ProStreet,8.529999999999998,3.3400000000000003,0.09999999999999999,2.5799999999999996,67.0,135.0,6.6571428571428575,361.0,652,2007.0,Racing,Electronic Arts,Black Box,E10+
4349,Pro Evolution Soccer 2008,8.46,0.28,1.3,3.51,79.0,94.0,7.4,175.0,1165,2007.0,Sports,Konami Digital Entertainment,Konami,E
4351,Pro Evolution Soccer 2008,8.46,0.28,1.3,3.51,79.0,94.0,7.4,175.0,1926,2007.0,Sports,Konami Digital Entertainment,Konami,E
4348,Pro Evolution Soccer 2008,8.46,0.28,1.3,3.51,79.0,94.0,7.4,175.0,349,2007.0,Sports,Konami Digital Entertainment,Konami,E
4352,Pro Evolution Soccer 2008,8.46,0.28,1.3,3.51,79.0,94.0,7.4,175.0,2095,2008.0,Sports,Konami Digital Entertainment,Konami,E
4350,Pro Evolution Soccer 2008,8.46,0.28,1.3,3.51,79.0,94.0,7.4,175.0,1693,2008.0,Sports,Konami Digital Entertainment,Konami,E
1267,Diablo III,8.459999999999999,4.0600000000000005,0.15,0.9500000000000001,87.0,171.0,5.666666666666667,10570.0,1371,2013.0,Role-Playing,Activision,Blizzard Entertainment,M
1266,Diablo III,8.459999999999999,4.0600000000000005,0.15,0.9500000000000001,87.0,171.0,5.666666666666667,10570.0,907,2013.0,Role-Playing,Activision,Blizzard Entertainment,M
1265,Diablo III,8.459999999999999,4.0600000000000005,0.15,0.9500000000000001,87.0,171.0,5.666666666666667,10570.0,192,2012.0,Role-Playing,Activision,Blizzard Entertainment,M
1776,FIFA Soccer 10,8.420000000000002,1.5699999999999998,0.07,1.1800000000000002,82.2,163.0,6.6,426.0,13386,2009.0,Sports,Electronic Arts,EA Sports,E
1775,FIFA Soccer 10,8.420000000000002,1.5699999999999998,0.07,1.1800000000000002,82.2,163.0,6.6,426.0,2098,2009.0,Sports,Electronic Arts,EA Sports,E
1773,FIFA Soccer 10,8.420000000000002,1.5699999999999998,0.07,1.1800000000000002,82.2,163.0,6.6,426.0,585,2009.0,Sports,Electronic Arts,EA Sports,E
1772,FIFA Soccer 10,8.420000000000002,1.5699999999999998,0.07,1.1800000000000002,82.2,163.0,6.6,426.0,352,2009.0,Sports,Electronic Arts,EA Sports,E
1774,FIFA Soccer 10,8.420000000000002,1.5699999999999998,0.07,1.1800000000000002,82.2,163.0,6.6,426.0,1770,2009.0,Sports,Electronic Arts,EA Sports,E
6593,Wii Party,8.38,1.75,2.49,0.67,68.0,42.0,7.4,54.0,79,2010.0,Misc,Nintendo,Nd Cube,E
2954,LittleBigPlanet,8.36,3.44,0.18000000000000002,1.54,91.0,153.0,7.3,5409.0,607,2009.0,Platform,Sony Computer Entertainment,"SCE/WWS, Media Molecule",E10+
2953,LittleBigPlanet,8.36,3.44,0.18000000000000002,1.54,91.0,153.0,7.3,5409.0,150,2008.0,Platform,Sony Computer Entertainment,"SCE/WWS, Media Molecule",E
1843,Fallout: New Vegas,8.33,4.77,0.14,0.93,83.33333333333333,177.0,8.166666666666666,4015.0,1731,2010.0,Role-Playing,Bethesda Softworks,Obsidian Entertainment,M
1841,Fallout: New Vegas,8.33,4.77,0.14,0.93,83.33333333333333,177.0,8.166666666666666,4015.0,292,2010.0,Role-Playing,Bethesda Softworks,Obsidian Entertainment,M
1842,Fallout: New Vegas,8.33,4.77,0.14,0.93,83.33333333333333,177.0,8.166666666666666,4015.0,445,2010.0,Role-Playing,Bethesda Softworks,Obsidian Entertainment,M
3224,Mario Party 8,8.27,3.74,1.58,0.7,62.0,41.0,6.3,190.0,80,2007.0,Misc,Nintendo,Hudson,E
3097,Madden NFL 06,8.209999999999999,6.970000000000001,0.01,0.8300000000000001,80.2,121.0,7.4799999999999995,201.0,931,2005.0,Sports,Electronic Arts,EA Sports,E
3100,Madden NFL 06,8.209999999999999,6.970000000000001,0.01,0.8300000000000001,80.2,121.0,7.4799999999999995,201.0,9736,2005.0,Sports,Electronic Arts,Exient Entertainment,E
3099,Madden NFL 06,8.209999999999999,6.970000000000001,0.01,0.8300000000000001,80.2,121.0,7.4799999999999995,201.0,3506,2005.0,Sports,Electronic Arts,EA Sports,E
3098,Madden NFL 06,8.209999999999999,6.970000000000001,0.01,0.8300000000000001,80.2,121.0,7.4799999999999995,201.0,2736,2005.0,Sports,Electronic Arts,EA Tiburon,E
3096,Madden NFL 06,8.209999999999999,6.970000000000001,0.01,0.8300000000000001,80.2,121.0,7.4799999999999995,201.0,213,2005.0,Sports,Electronic Arts,EA Sports,E
2320,Guitar Hero: World Tour,8.2,5.199999999999999,0.0,0.8600000000000001,85.0,128.0,7.133333333333333,322.0,904,2008.0,Misc,Activision,Neversoft Entertainment,T
2318,Guitar Hero: World Tour,8.2,5.199999999999999,0.0,0.8600000000000001,85.0,128.0,7.133333333333333,322.0,351,2008.0,Misc,Activision,Vicarious Visions,T
2319,Guitar Hero: World Tour,8.2,5.199999999999999,0.0,0.8600000000000001,85.0,128.0,7.133333333333333,322.0,570,2008.0,Misc,Activision,Neversoft Entertainment,T
1944,Final Fantasy X,8.05,2.91,2.73,0.33,92.0,53.0,8.7,1056.0,84,2001.0,Role-Playing,Sony Computer Entertainment,SquareSoft,T
374,Batman: Arkham Asylum,8.030000000000001,4.44,0.09000000000000001,0.97,91.33333333333333,177.0,8.766666666666667,3938.0,379,2009.0,Action,Eidos Interactive,Rocksteady Studios,T
375,Batman: Arkham Asylum,8.030000000000001,4.44,0.09000000000000001,0.97,91.33333333333333,177.0,8.766666666666667,3938.0,5594,2009.0,Action,Eidos Interactive,Rocksteady Studios,T
373,Batman: Arkham Asylum,8.030000000000001,4.44,0.09000000000000001,0.97,91.33333333333333,177.0,8.766666666666667,3938.0,267,2009.0,Action,Eidos Interactive,Rocksteady Studios,T
290,Assassin's Creed: Unity,8.01,3.64,0.08,0.99,70.66666666666667,109.0,4.0,4518.0,304,2014.0,Action,Ubisoft,"Ubisoft, Ubisoft Montreal",M
291,Assassin's Creed: Unity,8.01,3.64,0.08,0.99,70.66666666666667,109.0,4.0,4518.0,373,2014.0,Action,Ubisoft,"Ubisoft, Ubisoft Montreal",M
292,Assassin's Creed: Unity,8.01,3.64,0.08,0.99,70.66666666666667,109.0,4.0,4518.0,3652,2014.0,Action,Ubisoft,"Ubisoft, Ubisoft Montreal",M
6185,Tony Hawk's Pro Skater 3,7.970000000000001,5.1,0.03,0.5800000000000001,91.6,113.0,8.24,384.0,1088,2001.0,Sports,Activision,Shaba Games,E
6188,Tony Hawk's Pro Skater 3,7.970000000000001,5.1,0.03,0.5800000000000001,91.6,113.0,8.24,384.0,3864,2002.0,Sports,Activision,Vicarious Visions,E
6187,Tony Hawk's Pro Skater 3,7.970000000000001,5.1,0.03,0.5800000000000001,91.6,113.0,8.24,384.0,3642,2002.0,Sports,Activision,Neversoft Entertainment,T
6184,Tony Hawk's Pro Skater 3,7.970000000000001,5.1,0.03,0.5800000000000001,91.6,113.0,8.24,384.0,249,2001.0,Sports,Activision,Neversoft Entertainment,T
6186,Tony Hawk's Pro Skater 3,7.970000000000001,5.1,0.03,0.5800000000000001,91.6,113.0,8.24,384.0,2504,2001.0,Sports,Activision,Neversoft Entertainment,T
1943,Final Fantasy VIII,7.86,2.28,3.63,0.23,90.0,24.0,8.6,644.0,88,1999.0,Role-Playing,SquareSoft,SquareSoft,T
3115,Madden NFL 08,7.859999999999999,6.889999999999999,0.0,0.76,78.0,137.0,6.585714285714286,204.0,11688,2007.0,Sports,Electronic Arts,EA Tiburon,E
3110,Madden NFL 08,7.859999999999999,6.889999999999999,0.0,0.76,78.0,137.0,6.585714285714286,204.0,667,2007.0,Sports,Electronic Arts,EA Tiburon,E
3111,Madden NFL 08,7.859999999999999,6.889999999999999,0.0,0.76,78.0,137.0,6.585714285714286,204.0,2116,2007.0,Sports,Electronic Arts,EA Tiburon,E
3112,Madden NFL 08,7.859999999999999,6.889999999999999,0.0,0.76,78.0,137.0,6.585714285714286,204.0,2377,2007.0,Sports,Electronic Arts,EA Tiburon,E
3113,Madden NFL 08,7.859999999999999,6.889999999999999,0.0,0.76,78.0,137.0,6.585714285714286,204.0,2880,2007.0,Sports,Electronic Arts,EA Tiburon,E
3114,Madden NFL 08,7.859999999999999,6.889999999999999,0.0,0.76,78.0,137.0,6.585714285714286,204.0,6024,2007.0,Sports,Electronic Arts,EA Tiburon,E
3109,Madden NFL 08,7.859999999999999,6.889999999999999,0.0,0.76,78.0,137.0,6.585714285714286,204.0,597,2007.0,Sports,Electronic Arts,EA Tiburon,E
5700,The Elder Scrolls IV: Oblivion,7.73,4.52,0.27,0.8700000000000001,93.66666666666667,189.0,8.266666666666666,4167.0,251,2006.0,Role-Playing,Take-Two Interactive,Bethesda Softworks,M
5701,The Elder Scrolls IV: Oblivion,7.73,4.52,0.27,0.8700000000000001,93.66666666666667,189.0,8.266666666666666,4167.0,447,2007.0,Role-Playing,Ubisoft,4J Studios,M
5702,The Elder Scrolls IV: Oblivion,7.73,4.52,0.27,0.8700000000000001,93.66666666666667,189.0,8.266666666666666,4167.0,6584,2006.0,Role-Playing,Take-Two Interactive,Bethesda Softworks,M
4296,Pokémon Platinum Version,7.72,2.76,2.69,0.54,83.0,46.0,8.5,203.0,90,2008.0,Role-Playing,Nintendo,Game Freak,E
5215,Spider-Man 2,7.62,4.74,0.05,0.6900000000000001,72.66666666666667,252.0,7.6000000000000005,196.0,4007,2004.0,Action,Activision,Vicarious Visions,E
5214,Spider-Man 2,7.62,4.74,0.05,0.6900000000000001,72.66666666666667,252.0,7.6000000000000005,196.0,2899,2005.0,Action,Activision,Vicarious Visions,T
5213,Spider-Man 2,7.62,4.74,0.05,0.6900000000000001,72.66666666666667,252.0,7.6000000000000005,196.0,2452,2004.0,Action,Activision,Treyarch,T
5210,Spider-Man 2,7.62,4.74,0.05,0.6900000000000001,72.66666666666667,252.0,7.6000000000000005,196.0,391,2004.0,Action,Activision,Treyarch,T
5212,Spider-Man 2,7.62,4.74,0.05,0.6900000000000001,72.66666666666667,252.0,7.6000000000000005,196.0,1955,2004.0,Action,Activision,Digital Eclipse,E
5211,Spider-Man 2,7.62,4.74,0.05,0.6900000000000001,72.66666666666667,252.0,7.6000000000000005,196.0,1832,2004.0,Action,Activision,Treyarch,T
2823,LEGO Harry Potter: Years 1-4,7.6000000000000005,3.8699999999999997,0.0,0.79,77.6,135.0,7.82,209.0,638,2010.0,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
2824,LEGO Harry Potter: Years 1-4,7.6000000000000005,3.8699999999999997,0.0,0.79,77.6,135.0,7.82,209.0,700,2010.0,Action,Warner Bros. Interactive Entertainment,TT Fusion,E10+
2825,LEGO Harry Potter: Years 1-4,7.6000000000000005,3.8699999999999997,0.0,0.79,77.6,135.0,7.82,209.0,1203,2010.0,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
2826,LEGO Harry Potter: Years 1-4,7.6000000000000005,3.8699999999999997,0.0,0.79,77.6,135.0,7.82,209.0,1497,2010.0,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
2827,LEGO Harry Potter: Years 1-4,7.6000000000000005,3.8699999999999997,0.0,0.79,77.6,135.0,7.82,209.0,14759,2010.0,Action,Warner Bros. Interactive Entertainment,Traveller's Tales,E10+
